PASA BAHCE;69326;14472;12657;6;16.9146;101.4875
PASA BAHCE;69422;19152;12674;3;11.5424;34.6273
PASA BAHCE;69430;15248;12675;8;16.4948;131.9585
PASA BAHCE;69539;5283;12697;6;11.5896;69.5374
PASA BAHCE;69546;8681;12699;9;15.5512;139.9605
PASA BAHCE;69604;15246;12705;5;66.7147;333.5736
PASA BAHCE;69641;3006;12712;1;7.5267;7.5267
PASA BAHCE;69755;729;12734;3;3.2540;9.7619
PASA BAHCE;69787;12086;12739;1;50.7645;50.7645
PASA BAHCE;69868;14464;12752;2;9.0985;18.1970
PASA BAHCE;69918;26045;12765;10;6.7890;67.8905
PASA BAHCE;69922;12626;12766;1;13.2811;13.2811
PASA BAHCE;70056;15112;12792;5;10.6654;53.3268
PASA BAHCE;70105;20159;12802;7;8.9343;62.5401
PASA BAHCE;70152;11772;12808;2;11.8272;23.6544
PASA BAHCE;70212;5280;12821;7;10.2029;71.4204
PASA BAHCE;70280;22937;12833;5;15.4560;77.2800
PASA BAHCE;70304;745;12836;1;4.9227;4.9227
PASA BAHCE;77880;26044;14177;1;9.7121;9.7121
PASA BAHCE;77893;26730;14179;6;3.7103;22.2618
PASA BAHCE;78049;13771;14206;1;51.2919;51.2919
PASA BAHCE;78084;15245;14214;1;22.7698;22.7698
PASA BAHCE;78192;21640;14237;9;1.9413;17.4714
PASA BAHCE;78215;22936;14242;8;21.8888;175.1107
PASA BAHCE;78226;5266;14242;5;38.8696;194.3482
PASA BAHCE;78232;15272;14246;10;13.8324;138.3241
PASA BAHCE;78248;1082;14251;10;19.4929;194.9285
PASA BAHCE;78250;5674;14251;2;15.9387;31.8774
PASA BAHCE;78277;2972;14255;8;7.4665;59.7323
PASA BAHCE;78409;9504;14284;5;5.5256;27.6281
PASA BAHCE;78439;9991;14289;6;3.1914;19.1485
PASA BAHCE;78453;9513;14291;7;27.6471;193.5298
PASA BAHCE;78512;15274;14301;2;9.1239;18.2478
PASA BAHCE;78701;7338;14342;5;2.9885;14.9424
PASA BAHCE;79154;17023;14419;7;10.0603;70.4221
PASA BAHCE;79212;26740;14428;2;11.9011;23.8021
PASA BAHCE;79235;15242;14431;6;12.0686;72.4119
PASA BAHCE;79501;20560;14482;3;19.4084;58.2253
PASA BAHCE;79627;22937;14505;2;14.3114;28.6229
PASA BAHCE;79719;26080;14525;4;5.9738;23.8954
PASA BAHCE;79788;5268;14536;2;7.6697;15.3393
PASA BAHCE;79789;3711;14535;9;13.8303;124.4726
PASA BAHCE;79841;26080;14546;9;5.6714;51.0427
PASA BAHCE;79891;19153;14556;9;11.0258;99.2320
PASA BAHCE;79922;21345;14560;9;48.8316;439.4845
PASA BAHCE;79976;2990;14569;6;16.5584;99.3507
PASA BAHCE;80124;14475;14594;2;31.8175;63.6350
PASA BAHCE;80143;11483;14597;7;4.2615;29.8306
PASA BAHCE;80149;26421;14597;3;17.7785;53.3354
PASA BAHCE;80221;13973;14609;9;11.2107;100.8960
PASA BAHCE;80224;6005;14610;3;4.9042;14.7127
PASA BAHCE;80246;26102;14614;1;24.5845;24.5845
PASA BAHCE;80267;5672;14618;5;14.7589;73.7945
PASA BAHCE;80284;25017;14620;5;24.8036;124.0180
PASA BAHCE;80332;16410;14631;1;23.0029;23.0029
PASA BAHCE;80473;11170;14663;7;11.5395;80.7765
PASA BAHCE;80554;2932;14680;4;9.6337;38.5350
PASA BAHCE;80566;9991;14681;8;2.9153;23.3221
PASA BAHCE;80578;13771;14682;5;51.4015;257.0075
PASA BAHCE;80581;15276;14684;8;56.1767;449.4136
PASA BAHCE;80598;2985;14687;4;18.1973;72.7891
PASA BAHCE;80641;7276;14694;6;3.5810;21.4860
PASA BAHCE;80656;5268;14695;1;8.7927;8.7927
PASA BAHCE;80785;14474;14716;2;14.4043;28.8086
PASA BAHCE;80796;11484;14720;3;8.1906;24.5717
PASA BAHCE;80843;6007;14725;1;32.1191;32.1191
PASA BAHCE;80878;26567;14732;3;6.8768;20.6303
PASA BAHCE;81015;15244;14762;3;5.7702;17.3106
PASA BAHCE;81187;14465;14788;2;3.6188;7.2376
PASA BAHCE;81215;5266;14795;10;41.2086;412.0861
PASA BAHCE;81240;8657;14798;2;46.9924;93.9847
PASA BAHCE;81267;7719;14805;8;4.5214;36.1714
PASA BAHCE;81353;14475;14821;1;33.0069;33.0069
PASA BAHCE;81427;13981;14838;1;63.1813;63.1813
PASA BAHCE;81656;11537;14876;7;42.8512;299.9586
PASA BAHCE;81723;12217;14891;3;15.0617;45.1852
PASA BAHCE;81834;588;14914;8;33.2824;266.2596
PASA BAHCE;81878;15250;14921;5;9.2352;46.1761
PASA BAHCE;81957;3007;14932;2;18.8748;37.7495
PASA BAHCE;82101;4522;14956;7;13.0353;91.2468
PASA BAHCE;82111;26426;14957;2;11.1629;22.3259
PASA BAHCE;82129;17025;14959;2;31.0097;62.0195
PASA BAHCE;82187;3897;14972;4;6.1788;24.7153
PASA BAHCE;82216;9511;14981;3;16.4117;49.2351
PASA BAHCE;82352;26566;15007;3;31.3661;94.0984
PASA BAHCE;82475;26920;15029;4;8.6870;34.7482
PASA BAHCE;82543;15272;15040;5;12.7912;63.9559
PASA BAHCE;82593;13821;15049;9;4.9050;44.1447
PASA BAHCE;82622;730;15053;7;41.7057;291.9398
PASA BAHCE;82642;5268;15056;9;8.0661;72.5946
PASA BAHCE;82647;11164;15056;8;1.3751;11.0006
PASA BAHCE;82689;22929;15066;8;15.4741;123.7924
PASA BAHCE;82705;19074;15068;4;112.4472;449.7887
PASA BAHCE;82753;15250;15076;7;9.2853;64.9971
PASA BAHCE;82764;10527;15077;5;8.3036;41.5178
PASA BAHCE;82785;26742;15081;8;15.2951;122.3606
PASA BAHCE;82862;10528;15098;1;61.7934;61.7934
PASA BAHCE;82868;26569;15098;4;32.2160;128.8641
PASA BAHCE;82941;26431;15111;4;18.6221;74.4884
PASA BAHCE;83035;2971;15128;10;6.5495;65.4954
PASA BAHCE;83043;4046;15131;5;9.8690;49.3449
PASA BAHCE;83152;19074;15147;4;103.0602;412.2409
PASA BAHCE;83301;26735;15174;1;41.8940;41.8940
PASA BAHCE;83311;1715;15176;9;2.4072;21.6652
PASA BAHCE;83363;5671;15185;10;22.1493;221.4932
PASA BAHCE;83391;7276;15191;6;3.6108;21.6648
PASA BAHCE;83449;21645;15200;7;38.2772;267.9406
PASA BAHCE;83529;11163;15217;7;8.7956;61.5690
PASA BAHCE;83534;7686;15217;5;52.5344;262.6721
PASA BAHCE;83706;19158;15247;4;22.2714;89.0857
PASA BAHCE;83710;5264;15249;6;31.1297;186.7779
PASA BAHCE;83753;26425;15256;4;8.3202;33.2810
PASA BAHCE;83861;9800;15274;2;61.6661;123.3322
PASA BAHCE;84053;26431;15306;9;15.9051;143.1456
PASA BAHCE;84072;11169;15310;7;19.1425;133.9974
PASA BAHCE;84215;28015;15338;9;8.2747;74.4723
PASA BAHCE;84327;5278;15358;1;33.8375;33.8375
PASA BAHCE;84332;9711;15359;4;8.3556;33.4224
PASA BAHCE;84383;2966;15368;9;39.0815;351.7331
PASA BAHCE;84554;2989;15401;5;9.2491;46.2457
PASA BAHCE;84596;4933;15407;10;16.2341;162.3409
PASA BAHCE;84703;20678;15427;10;15.2951;152.9513
PASA BAHCE;84781;588;15440;10;36.2809;362.8092
PASA BAHCE;84863;12526;15456;3;38.3250;114.9750
PASA BAHCE;84972;22092;15472;10;22.9831;229.8314
PASA BAHCE;84992;15246;15478;10;72.1498;721.4983
PASA BAHCE;85020;3582;15483;10;5.7385;57.3851
PASA BAHCE;85151;26049;15506;2;10.4513;20.9027
PASA BAHCE;85206;1082;15513;7;20.1258;140.8808
PASA BAHCE;85208;13977;15513;6;44.3087;265.8523
PASA BAHCE;85269;1133;15525;2;11.3036;22.6072
PASA BAHCE;85277;2990;15527;10;16.0312;160.3121
PASA BAHCE;85313;11171;15533;1;11.2239;11.2239
PASA BAHCE;85315;26738;15533;1;9.4941;9.4941
PASA BAHCE;85342;12658;15538;6;12.7014;76.2087
PASA BAHCE;85369;11163;15543;5;7.7265;38.6323
PASA BAHCE;85409;4983;15551;6;8.6509;51.9055
PASA BAHCE;85432;9915;15557;7;15.2754;106.9277
PASA BAHCE;85486;24273;15565;9;11.9935;107.9419
PASA BAHCE;85517;26567;15570;4;7.7095;30.8379
PASA BAHCE;85581;20561;15582;6;4.8974;29.3845
PASA BAHCE;85633;9991;15590;10;3.0283;30.2832
PASA BAHCE;85713;22092;15605;2;26.1993;52.3986
PASA BAHCE;85763;18760;15613;5;17.6847;88.4233
PASA BAHCE;85884;4334;15637;4;3.8930;15.5720
PASA BAHCE;85892;15272;15637;9;13.7682;123.9138
PASA BAHCE;86061;12217;15671;5;13.9642;69.8209
PASA BAHCE;86068;9512;15672;1;3.8249;3.8249
PASA BAHCE;86081;3860;15674;6;7.0905;42.5433
PASA BAHCE;86132;12468;15681;4;17.2724;69.0896
PASA BAHCE;86250;18504;15698;10;31.1922;311.9223
PASA BAHCE;86368;5264;15722;5;30.2189;151.0943
PASA BAHCE;86395;4519;15728;5;10.6959;53.4794
PASA BAHCE;86512;19155;15748;9;11.4164;102.7473
PASA BAHCE;86682;2855;15778;3;2.5503;7.6509
PASA BAHCE;86687;5672;15777;3;13.1345;39.4036
PASA BAHCE;86785;21643;15793;6;18.9106;113.4639
PASA BAHCE;86929;4197;15816;4;9.2047;36.8189
PASA BAHCE;87024;11027;15836;8;47.4529;379.6230
PASA BAHCE;87125;21889;15854;10;3.8896;38.8963
PASA BAHCE;87199;5278;15868;3;33.4647;100.3940
PASA BAHCE;87255;19152;15880;10;10.8712;108.7123
PASA BAHCE;87285;684;15887;7;14.2207;99.5448
PASA BAHCE;87385;19161;15904;5;10.9237;54.6185
PASA BAHCE;87454;9710;15916;2;9.8306;19.6612
PASA BAHCE;87505;3094;15925;4;3.8782;15.5128
PASA BAHCE;87531;6005;15929;1;5.5499;5.5499
PASA BAHCE;87537;22095;15929;5;18.4683;92.3414
PASA BAHCE;87560;16410;15934;5;21.6045;108.0227
PASA BAHCE;87565;3888;15935;5;1.8892;9.4458
PASA BAHCE;87607;22000;15942;2;51.4444;102.8888
PASA BAHCE;87698;7056;15957;8;7.7315;61.8523
PASA BAHCE;87763;11163;15968;7;7.8242;54.7691
PASA BAHCE;87773;26566;15971;9;33.6776;303.0985
PASA BAHCE;87805;26049;15975;6;11.1407;66.8444
PASA BAHCE;87883;15245;15988;3;21.8533;65.5598
PASA BAHCE;87884;21647;15989;9;15.4676;139.2086
PASA BAHCE;88170;11529;16036;1;13.1494;13.1494
PASA BAHCE;88206;3709;16043;7;75.9929;531.9505
PASA BAHCE;88238;19157;16047;9;42.9706;386.7352
PASA BAHCE;97568;10666;17740;2;11.7242;23.4483
PASA BAHCE;97595;12626;17745;7;13.3575;93.5024
PASA BAHCE;97628;11772;17752;1;11.7223;11.7223
PASA BAHCE;97815;11169;17788;4;19.3373;77.3492
PASA BAHCE;98005;20680;17828;2;10.5529;21.1057
PASA BAHCE;98027;5266;17831;3;37.2582;111.7747
PASA BAHCE;98090;11166;17844;8;15.3467;122.7734
PASA BAHCE;98125;15247;17849;1;15.7462;15.7462
PASA BAHCE;122599;5280;22281;6;10.1535;60.9211
PASA BAHCE;122676;20561;22293;8;4.6512;37.2098
PASA BAHCE;122796;14463;22314;3;25.7963;77.3889
PASA BAHCE;122807;26427;22316;2;10.9992;21.9984
PASA BAHCE;123009;935;22349;2;16.1525;32.3050
PASA BAHCE;123071;26740;22364;10;10.4895;104.8952
PASA BAHCE;123097;16480;22368;4;3.2820;13.1280
PASA BAHCE;123132;13214;22376;3;29.7211;89.1634
PASA BAHCE;123209;19154;22396;2;13.9542;27.9084
PASA BAHCE;123279;6012;22412;1;11.5278;11.5278
PASA BAHCE;123456;11625;22441;4;14.4042;57.6170
PASA BAHCE;123495;26042;22449;7;21.5481;150.8370
PASA BAHCE;123506;15275;22448;3;14.6421;43.9262
PASA BAHCE;123611;19160;22467;1;35.7469;35.7469
PASA BAHCE;123627;24273;22471;3;11.8059;35.4176
PASA BAHCE;123644;26732;22473;3;18.6779;56.0337
PASA BAHCE;123691;26741;22484;2;33.0189;66.0378
PASA BAHCE;123843;11623;22504;7;18.4920;129.4438
PASA BAHCE;123869;4934;22508;5;17.6548;88.2738
PASA BAHCE;123923;14466;22518;6;11.3584;68.1503
PASA BAHCE;124107;588;22552;2;34.6530;69.3060
PASA BAHCE;124156;9800;22561;6;58.7782;352.6694
PASA BAHCE;124201;5266;22568;1;37.1904;37.1904
PASA BAHCE;124234;11235;22573;9;4.5399;40.8592
PASA BAHCE;124243;9817;22575;5;7.3735;36.8674
PASA BAHCE;124244;11164;22577;7;1.2460;8.7223
PASA BAHCE;124261;9991;22580;3;3.0663;9.1988
PASA BAHCE;124363;5281;22596;8;19.6851;157.4811
PASA BAHCE;124392;20561;22601;3;4.4730;13.4190
PASA BAHCE;124835;4197;22684;10;8.8911;88.9110
PASA BAHCE;124960;8681;22702;7;16.1659;113.1615
PASA BAHCE;125040;2975;22715;2;6.9877;13.9753
PASA BAHCE;125127;9420;22730;6;39.7672;238.6031
PASA BAHCE;125142;936;22735;9;15.2152;136.9365
PASA BAHCE;125242;12218;22749;2;15.1568;30.3135
PASA BAHCE;125255;26730;22750;2;4.2636;8.5272
PASA BAHCE;125274;22006;22754;6;4.3167;25.9004
PASA BAHCE;125296;5677;22756;5;14.7198;73.5990
PASA BAHCE;125319;9513;22762;10;25.7705;257.7045
PASA BAHCE;125463;26427;22787;8;12.3896;99.1166
PASA BAHCE;125488;15276;22792;7;61.5017;430.5122
PASA BAHCE;125607;9416;22812;8;6.3535;50.8282
PASA BAHCE;125649;19160;22820;5;35.9407;179.7037
PASA BAHCE;125701;7358;22830;4;16.5456;66.1823
PASA BAHCE;125788;3003;22841;3;3.7500;11.2501
PASA BAHCE;125813;12626;22844;7;12.2597;85.8179
PASA BAHCE;125842;8682;22848;3;3.0739;9.2218
PASA BAHCE;125852;3888;22851;2;1.8730;3.7461
PASA BAHCE;125902;5487;22862;9;25.8937;233.0433
PASA BAHCE;126051;26047;22890;5;14.9438;74.7189
PASA BAHCE;126113;13214;22902;7;32.8016;229.6110
PASA BAHCE;126115;4522;22902;10;13.7607;137.6072
PASA BAHCE;126119;22004;22903;3;3.9003;11.7008
PASA BAHCE;126313;3003;22939;4;3.7843;15.1372
PASA BAHCE;126497;4930;22968;3;12.0719;36.2156
PASA BAHCE;126506;1082;22971;7;18.7273;131.0909
PASA BAHCE;126568;11660;22983;1;5.2699;5.2699
PASA BAHCE;126603;28011;22993;7;10.1824;71.2765
PASA BAHCE;126649;7719;22998;3;4.5512;13.6536
PASA BAHCE;126864;17025;23038;10;27.3323;273.3232
PASA BAHCE;126912;13555;23050;9;4.2820;38.5380
PASA BAHCE;126957;19158;23058;8;19.8808;159.0462
PASA BAHCE;88562;6002;16105;2;8.6989;17.3978
PASA BAHCE;88588;2985;16110;7;18.4338;129.0366
PASA BAHCE;88600;2917;16112;5;10.9521;54.7603
PASA BAHCE;88602;9711;16112;8;8.0465;64.3722
PASA BAHCE;88641;25665;16120;7;5.1663;36.1641
PASA BAHCE;88728;11622;16135;9;11.3988;102.5894
PASA BAHCE;88769;26732;16142;8;19.7681;158.1447
PASA BAHCE;88860;11534;16157;8;35.9792;287.8340
PASA BAHCE;88980;15244;16176;6;5.6431;33.8587
PASA BAHCE;88993;5280;16178;4;9.6753;38.7010
PASA BAHCE;89020;28008;16184;8;8.5580;68.4641
PASA BAHCE;89057;25017;16193;7;26.8970;188.2793
PASA BAHCE;89068;19167;16195;7;28.0629;196.4405
PASA BAHCE;89104;4048;16199;1;28.5729;28.5729
PASA BAHCE;89199;20159;16213;4;8.3572;33.4289
PASA BAHCE;89229;14462;16219;4;7.8742;31.4970
PASA BAHCE;89254;22004;16224;1;3.7904;3.7904
PASA BAHCE;89445;18760;16259;7;17.9134;125.3935
PASA BAHCE;89497;4048;16269;10;31.7747;317.7470
PASA BAHCE;89655;5273;16298;8;22.0769;176.6155
PASA BAHCE;89673;15272;16301;10;11.9846;119.8460
PASA BAHCE;89756;588;16316;8;36.4222;291.3778
PASA BAHCE;89800;1134;16325;6;1.0218;6.1308
PASA BAHCE;89813;28016;16328;7;4.6688;32.6813
PASA BAHCE;89883;26565;16341;8;13.1901;105.5205
PASA BAHCE;89890;6012;16341;8;11.2913;90.3306
PASA BAHCE;90263;4431;16412;6;6.0522;36.3133
PASA BAHCE;90312;28009;16421;2;10.5898;21.1796
PASA BAHCE;90495;2932;16455;9;9.8911;89.0201
PASA BAHCE;90519;22844;16461;9;3.4121;30.7093
PASA BAHCE;90599;22002;16475;9;7.3766;66.3898
PASA BAHCE;90753;4982;16504;3;1.7487;5.2461
PASA BAHCE;90811;9711;16512;7;8.8488;61.9419
PASA BAHCE;90828;21889;16515;4;3.9285;15.7139
PASA BAHCE;90831;6000;16514;6;5.8257;34.9545
PASA BAHCE;91006;14163;16546;9;6.7699;60.9293
PASA BAHCE;91022;685;16548;5;14.7794;73.8972
PASA BAHCE;91026;13817;16548;1;50.6208;50.6208
PASA BAHCE;91212;6012;16590;5;11.7714;58.8572
PASA BAHCE;91349;13669;16612;8;4.6264;37.0111
PASA BAHCE;91360;26430;16613;1;35.4705;35.4705
PASA BAHCE;91388;16406;16618;6;5.0185;30.1111
PASA BAHCE;91422;13981;16623;4;62.7185;250.8740
PASA BAHCE;91477;28007;16635;7;7.4318;52.0226
PASA BAHCE;91563;7734;16647;1;3.3323;3.3323
PASA BAHCE;91628;16410;16660;2;21.4244;42.8488
PASA BAHCE;91643;3582;16663;6;6.0894;36.5365
PASA BAHCE;91762;4543;16686;1;14.1675;14.1675
PASA BAHCE;92142;11893;16758;9;8.8796;79.9162
PASA BAHCE;92251;26569;16774;6;34.0651;204.3904
PASA BAHCE;92345;7686;16795;10;52.7439;527.4387
PASA BAHCE;92476;15241;16821;2;25.2623;50.5246
PASA BAHCE;92536;26568;16832;3;7.6750;23.0249
PASA BAHCE;92538;20678;16833;3;13.8155;41.4465
PASA BAHCE;92562;26426;16839;7;10.5316;73.7213
PASA BAHCE;92582;19541;16842;8;64.3369;514.6952
PASA BAHCE;92711;11162;16863;6;13.3286;79.9717
PASA BAHCE;92749;19152;16869;8;10.2889;82.3113
PASA BAHCE;92820;13816;16883;2;11.5978;23.1957
PASA BAHCE;92821;3006;16884;8;7.3321;58.6564
PASA BAHCE;92926;26430;16900;1;31.8012;31.8012
PASA BAHCE;92962;7338;16905;7;2.8427;19.8987
PASA BAHCE;92974;15244;16909;7;6.2806;43.9642
PASA BAHCE;93094;5277;16934;1;4.8588;4.8588
PASA BAHCE;93238;26730;16962;9;4.2704;38.4339
PASA BAHCE;93321;22935;16976;9;9.1770;82.5932
PASA BAHCE;93340;16480;16979;7;3.3891;23.7235
PASA BAHCE;93412;19158;16999;1;22.2417;22.2417
PASA BAHCE;93417;5266;16998;4;36.2096;144.8383
PASA BAHCE;93470;15272;17011;1;13.6640;13.6640
PASA BAHCE;93498;26565;17015;10;11.4548;114.5481
PASA BAHCE;93519;13973;17019;1;11.5106;11.5106
PASA BAHCE;93611;4201;17034;7;30.0004;210.0026
PASA BAHCE;93638;13977;17037;5;38.9127;194.5636
PASA BAHCE;93763;26730;17061;2;4.1067;8.2135
PASA BAHCE;93772;12218;17060;2;15.8309;31.6617
PASA BAHCE;93862;6012;17076;8;10.3281;82.6247
PASA BAHCE;93889;22902;17079;5;58.3282;291.6410
PASA BAHCE;93967;21645;17092;1;32.9143;32.9143
PASA BAHCE;94050;26102;17105;9;22.1088;198.9794
PASA BAHCE;94279;8681;17145;10;15.3831;153.8306
PASA BAHCE;94558;6006;17189;9;10.1698;91.5282
PASA BAHCE;94573;11483;17190;1;4.3737;4.3737
PASA BAHCE;94598;11705;17193;1;37.3424;37.3424
PASA BAHCE;94600;11484;17193;10;7.5579;75.5792
PASA BAHCE;94752;28010;17224;6;9.2486;55.4918
PASA BAHCE;94786;11893;17231;6;8.3018;49.8106
PASA BAHCE;94841;11893;17241;10;8.0070;80.0700
PASA BAHCE;94946;11167;17261;3;3.8668;11.6003
PASA BAHCE;95006;26045;17272;5;6.0450;30.2250
PASA BAHCE;95013;22003;17272;8;1.0449;8.3590
PASA BAHCE;95035;14163;17279;3;6.7510;20.2529
PASA BAHCE;95036;19154;17278;5;14.1842;70.9209
PASA BAHCE;95052;26048;17282;10;19.4309;194.3095
PASA BAHCE;95099;26737;17292;8;16.4278;131.4226
PASA BAHCE;95202;6003;17311;10;10.4605;104.6049
PASA BAHCE;95282;5267;17326;8;15.3961;123.1690
PASA BAHCE;95351;22902;17341;3;58.6310;175.8929
PASA BAHCE;95462;26731;17359;6;11.0725;66.4350
PASA BAHCE;95511;11625;17367;5;16.1413;80.7063
PASA BAHCE;95538;15244;17370;3;6.0687;18.2062
PASA BAHCE;95579;2930;17380;1;41.8556;41.8556
PASA BAHCE;95608;26734;17382;10;9.8946;98.9456
PASA BAHCE;95670;4930;17394;1;14.3621;14.3621
PASA BAHCE;95674;26042;17397;1;20.5994;20.5994
PASA BAHCE;95897;11625;17437;7;14.8453;103.9172
PASA BAHCE;95912;22933;17440;5;8.3341;41.6706
PASA BAHCE;95922;11529;17441;3;14.1412;42.4235
PASA BAHCE;95929;3853;17442;10;10.7939;107.9391
PASA BAHCE;95980;10531;17450;5;37.5460;187.7301
PASA BAHCE;96029;671;17460;6;4.7931;28.7588
PASA BAHCE;96035;19151;17461;8;10.5640;84.5122
PASA BAHCE;96065;26737;17468;4;15.6359;62.5436
PASA BAHCE;96094;11027;17474;7;53.5186;374.6301
PASA BAHCE;96131;14468;17481;1;17.5500;17.5500
PASA BAHCE;96236;20596;17498;8;58.2216;465.7731
PASA BAHCE;96250;21645;17502;4;37.0349;148.1396
PASA BAHCE;96266;4048;17505;2;28.9559;57.9118
PASA BAHCE;96414;18760;17532;9;20.4828;184.3448
PASA BAHCE;96437;17025;17535;2;27.7699;55.5397
PASA BAHCE;96631;13822;17571;9;11.0502;99.4520
PASA BAHCE;96674;7338;17578;10;2.6375;26.3745
PASA BAHCE;96694;26738;17580;9;10.3227;92.9043
PASA BAHCE;96728;26567;17589;8;7.1776;57.4204
PASA BAHCE;96851;22094;17611;5;7.7991;38.9953
PASA BAHCE;96875;17221;17618;5;14.6091;73.0456
PASA BAHCE;96900;22006;17623;5;4.3529;21.7647
PASA BAHCE;96951;22002;17633;7;7.3330;51.3312
PASA BAHCE;97002;745;17641;5;5.4451;27.2253
PASA BAHCE;97185;11164;17675;6;1.1547;6.9282
PASA BAHCE;97329;18760;17698;9;19.3590;174.2308
PASA BAHCE;97439;19158;17719;1;22.3699;22.3699
PASA BAHCE;127079;7276;23077;1;3.5593;3.5593
PASA BAHCE;127150;6003;23091;8;10.5411;84.3289
PASA BAHCE;127162;14473;23092;4;12.1657;48.6629
PASA BAHCE;127183;22931;23097;9;26.8202;241.3814
PASA BAHCE;127240;935;23105;8;14.2687;114.1496
PASA BAHCE;127315;11704;23120;2;11.3112;22.6223
PASA BAHCE;127419;16480;23141;10;3.0819;30.8190
PASA BAHCE;127672;28016;23191;4;5.1906;20.7626
PASA BAHCE;127715;12658;23199;2;10.6506;21.3012
PASA BAHCE;132341;11537;24041;5;42.6167;213.0837
PASA BAHCE;132468;3853;24063;5;10.0435;50.2175
PASA BAHCE;132485;20596;24066;7;62.5287;437.7008
PASA BAHCE;132492;5674;24067;2;17.5975;35.1951
PASA BAHCE;132519;1642;24074;8;4.5887;36.7096
PASA BAHCE;132581;28017;24085;2;25.1705;50.3410
PASA BAHCE;132660;26730;24099;7;4.0830;28.5813
PASA BAHCE;132794;10875;24128;10;15.0499;150.4992
PASA BAHCE;132915;12658;24150;1;11.7599;11.7599
PASA BAHCE;132926;21645;24153;2;35.6474;71.2948
PASA BAHCE;132965;10528;24159;9;72.5209;652.6885
PASA BAHCE;133014;12217;24168;8;12.8711;102.9687
PASA BAHCE;133038;7338;24173;4;2.9619;11.8474
PASA BAHCE;133165;23503;24195;5;21.0114;105.0568
PASA BAHCE;133346;2990;24231;1;15.9612;15.9612
PASA BAHCE;133377;27169;24236;3;74.2891;222.8673
PASA BAHCE;133472;5674;24257;3;16.0226;48.0677
PASA BAHCE;133581;26051;24276;5;8.6391;43.1955
PASA BAHCE;133651;5265;24290;1;9.6418;9.6418
PASA BAHCE;133675;13214;24292;8;30.0730;240.5841
PASA BAHCE;133761;6002;24309;5;7.9025;39.5127
PASA BAHCE;133795;5273;24313;10;25.6380;256.3804
PASA BAHCE;133907;5672;24333;3;14.5865;43.7596
PASA BAHCE;133915;1135;24335;9;1.2990;11.6912
PASA BAHCE;133970;4932;24347;1;35.9782;35.9782
PASA BAHCE;133994;4334;24349;7;4.3474;30.4320
PASA BAHCE;134014;4197;24352;6;9.4830;56.8980
PASA BAHCE;134064;5275;24360;10;14.4742;144.7421
PASA BAHCE;134198;6011;24385;9;16.3966;147.5695
PASA BAHCE;134304;3860;24402;7;6.5177;45.6242
PASA BAHCE;134411;936;24416;8;13.8034;110.4268
PASA BAHCE;134448;19156;24422;10;33.5428;335.4283
PASA BAHCE;134470;17025;24429;5;27.7156;138.5779
PASA BAHCE;134537;19156;24444;8;33.1143;264.9147
PASA BAHCE;134542;21645;24444;10;36.6991;366.9908
PASA BAHCE;134571;26732;24451;7;20.5274;143.6921
PASA BAHCE;134584;5265;24453;8;9.4958;75.9661
PASA BAHCE;134627;4930;24462;7;12.3917;86.7420
PASA BAHCE;134629;19151;24462;2;10.6465;21.2930
PASA BAHCE;134658;1082;24466;5;20.7451;103.7256
PASA BAHCE;134664;28017;24467;3;24.6895;74.0684
PASA BAHCE;134678;9800;24469;3;64.1495;192.4484
PASA BAHCE;134745;9509;24483;8;10.0581;80.4651
PASA BAHCE;134820;4519;24496;4;10.0093;40.0373
PASA BAHCE;135000;16998;24530;7;18.7139;130.9974
PASA BAHCE;135116;26566;24551;1;30.0862;30.0862
PASA BAHCE;135193;8214;24567;5;9.0411;45.2057
PASA BAHCE;135224;13214;24572;4;30.5422;122.1689
PASA BAHCE;135264;5265;24577;9;8.4887;76.3980
PASA BAHCE;98392;6617;17896;8;44.7579;358.0635
PASA BAHCE;98463;7734;17912;1;3.5196;3.5196
PASA BAHCE;98498;20679;17918;8;19.1612;153.2892
PASA BAHCE;98565;13214;17932;10;31.3695;313.6947
PASA BAHCE;98679;26422;17951;3;4.3245;12.9736
PASA BAHCE;98718;15771;17957;4;2.8815;11.5261
PASA BAHCE;98755;16998;17964;6;18.4393;110.6355
PASA BAHCE;98994;26044;18013;6;10.3897;62.3384
PASA BAHCE;99048;26051;18025;8;9.3427;74.7414
PASA BAHCE;99117;6007;18036;3;33.4126;100.2377
PASA BAHCE;99156;21646;18043;5;20.1538;100.7689
PASA BAHCE;99194;9420;18050;2;37.4822;74.9645
PASA BAHCE;99298;25023;18067;6;29.7298;178.3787
PASA BAHCE;99314;13819;18070;3;7.9248;23.7744
PASA BAHCE;99454;4047;18097;9;25.9375;233.4371
PASA BAHCE;99461;8678;18097;1;11.5415;11.5415
PASA BAHCE;99462;3897;18099;9;6.2994;56.6944
PASA BAHCE;99463;13214;18097;3;28.6627;85.9880
PASA BAHCE;99505;11168;18108;10;8.5424;85.4242
PASA BAHCE;99545;11893;18117;1;8.7329;8.7329
PASA BAHCE;99842;12218;18171;1;16.0533;16.0533
PASA BAHCE;99851;3890;18172;3;16.0450;48.1349
PASA BAHCE;99877;3890;18177;3;16.5092;49.5275
PASA BAHCE;99908;2311;18184;6;71.5808;429.4848
PASA BAHCE;99988;19161;18198;9;11.9115;107.2036
PASA BAHCE;100022;26051;18202;5;9.3639;46.8196
PASA BAHCE;100031;18491;18206;2;68.2764;136.5528
